"city (STRING)","areaCode (STRING)","country (STRING)","region (STRING)","locId (STRING)","longitude (STRING)","postalCode (STRING)","metroCode (STRING)","latitude (STRING)","author (STRING)","year (STRING)","month (STRING)","day (STRING)","hour (STRING)","minute (STRING)","text (STRING)","hashtags (STRING)","search_term (STRING)","id (STRING)"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","Ask_JEaves24","2013","3","14","15","44","Detroit to the east in hockey???? oh Fuck yes!!!! Now I can watch them play in buffalo!!!","","fuck","4842771748303085039"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","Ask_JEaves24","2013","3","14","15","37","Text someone ""wanna fuck?"" lmao at people","","fuck","-4314594455118102404"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","JoeyT_11","2013","3","14","11","53","@Joe10Johnson @alaannnnaa yeah fuck her keys, throw em back on the ground.","","fuck","-8083484023504995780"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","Matty_Ice115","2013","3","14","1","41","RT @JoeyT_11: I came here to fuck or fight, and I don't see your sister.","","fuck","-2204624428813873574"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","Mackenzie_DeLeo","2013","3","14","1","19","Didn't give a fuck yesterday, don't give a fuck today, probably won't give a fuck tomorrow.","","fuck","231582083909022562"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","fruggles_26","2013","3","14","0","55","RT @JoeyT_11: I came here to fuck or fight, and I don't see your sister.","","fuck","-1130287927048834073"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","JoeyT_11","2013","3","14","0","53","I came here to fuck or fight, and I don't see your sister.","","fuck","-6582397204292217010"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","deliham_sammich","2013","3","13","22","37","RT @AdamStarks1: In a fuck stats kind of a mood","","fuck","-5424545277594635916"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","Ask_JEaves24","2013","3","13","22","33","shut the fuck up","","fuck","-7278991514730071139"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","AdamStarks1","2013","3","13","22","33","@Vinney_Zambito fuck off helen","","fuck","4028198020739595233"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","AdamStarks1","2013","3","13","22","29","In a fuck stats kind of a mood","","fuck","6439268770658762676"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","kim_beamis","2013","3","13","17","35","RT @MariahChisom: “@SheeWantsYourD: Fuck fake friends.”✌👋","","fuck","-3355304891911592765"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","Bjacobs_06","2013","3","13","17","18","Welker to the broncos. Fuck","","fuck","-2047713342637143769"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","C_O5hea","2013","3","13","16","58","Welker to Denver? Fuck","","fuck","8987992867990678262"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","MariahChisom","2013","3","13","15","37","“@SheeWantsYourD: Fuck fake friends.”✌👋","","fuck","5028355057918158766"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","JoeyT_11","2013","3","13","15","26","Just found out I have a paper due tomorrow. Fuck me, right?","","fuck","7969968890862876942"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","JoeyT_11","2013","3","13","14","7","@Cambrah I fuck with the Adidas shoes","","fuck","3583979768574377276"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","C_O5hea","2013","3","13","11","49","Fuck English 112","","fuck","-4742993597274456530"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","Ask_JEaves24","2013","3","12","23","43","Fuck you, Bitch","","fuck","-26758878012189463"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","Ask_JEaves24","2013","3","11","22","1","fuck me","","fuck","5204136014418121272"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","Ask_JEaves24","2013","3","11","21","17","Lol, This kid doesn't know not to fuck with me","","fuck","-4782550510940963771"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","Ask_JEaves24","2013","3","11","20","49","@Kyle_Bailey17 lol fuck ya","","fuck","970893997720866078"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","C_O5hea","2013","3","11","17","48","@C_OBrien420 where the fuck do ya go","","fuck","-1643154427483175852"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","Ask_JEaves24","2013","3","11","13","0","@zTerpalurp @vannordstrand81 Is it that weird kid with the GD cowboy hat? he creeps he the fuck out","","fuck","1429582849353681377"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","Ask_JEaves24","2013","3","11","12","58","@vannordstrand81 @zTerpalurp What the fuck are you two retards talking about","","fuck","5949930579816423749"
"Keuka Park","315","US","NY","612","-77.1325","14478","555","42.5669","Ask_JEaves24","2013","3","11","10","55","fuck fuck fuck fuck fuck fuck fuck fuck #FUUUUUUUCCCCCCKKKKKKKKK","#FUUUUUUUCCCCCCKKKKKKKKK","fuck","-603866674329391047"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","KjirstenNicole","2013","3","17","18","19","Why can't more guys look like Austin Carlile and Jeremy McKinnon I mean really this is just bull shit","","shit","-7016220581413429869"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","OfficialIke","2013","3","17","18","17","RT @BigCity914: &amp; Then #Beyonce drops some new shit. #BowDown #IBeenOn #MrsCarter http://t.co/zPTbQ5T5gP","#Beyonce|#BowDown|#IBeenOn|#MrsCarter","shit","-1800264134967642897"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","BigCity914","2013","3","17","18","15","&amp; Then #Beyonce drops some new shit. #BowDown #IBeenOn #MrsCarter http://t.co/zPTbQ5T5gP","#Beyonce|#BowDown|#IBeenOn|#MrsCarter","shit","9149286561326299818"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","KjirstenNicole","2013","3","17","18","12","I feel sooo productive today getting my homework and shit done","","shit","-5720915372647540478"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","X___HoesLOVEme","2013","3","17","18","7","I been dealing with bipolar depression since I was ten,  it's really hard for me to deal with certain shit and relationships","","shit","-2713989560927555380"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","Z22NDTRAP","2013","3","17","18","6","oh gad damn by @SissyRichOnline still my shit","","shit","8030073949579357609"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","TOOTY_MONTANA","2013","3","17","18","3","Follow my main man he's a good football player and he loves ratchet shit http://t.co/qH5JCgkqm7","","shit","1017755741633004208"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","chrispolanco17","2013","3","17","17","52","@Nick_B_15 yo they do that shit on purpose lmao!","","shit","-3115076985672079003"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","LovethisHIGH_x","2013","3","17","17","51","What you see is what you get. I dont hide shit.","","shit","1711087672034186033"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","colton_for_kick","2013","3","17","17","43","RT @_TrackAddict: if you're going to wear belly-shirts ladies make sure you shave you abdomen first if that shit looks like youre hiding a squirrel underneath","","shit","8757381272910936642"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","harrysteafag","2013","3","17","17","42","@francescacook3 yeah, i'd probably shit myself","","shit","4450222047053554652"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","dylan_hayes17","2013","3","17","17","39","Feel like shit","","shit","-4644858753861443285"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","dltaylor93","2013","3","17","17","31","Rt for pics of my shit","","shit","-8585613338026468112"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","MS_SHANADA","2013","3","17","17","26","Why y'all be referring to y'all selves as bitches? That shit so tacky *","","shit","5376437881914857168"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","LovethisHIGH_x","2013","3","17","17","10","@_PurpleKisses4U yooo dad ain't shit!","","shit","3524215968520180001"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","BrockSleezy","2013","3","17","17","6","Behind the scenes shit with @SadatX http://t.co/v4yD6dzmuX","","shit","6370182419319611489"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","LovethisHIGH_x","2013","3","17","17","1","@_PurpleKisses4U nigger you ain't shit!!!!","","shit","4355333021275621009"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","X___HoesLOVEme","2013","3","17","17","1",". I never trip over what's ain't. Mines,  you wanna be with her shit I'm Gucci.. idgaf","","shit","3163652283477384624"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","YungEbby_","2013","3","17","17","0","RT @_TrackAddict: “@YungEbby_: my nigga. i said, ""imma call you pee, cause you aint shit."" i am hilarious.” .......................","","shit","2319752706243527928"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","_TrackAddict","2013","3","17","16","59","“@YungEbby_: my nigga. i said, ""imma call you pee, cause you aint shit."" i am hilarious.” .......................","","shit","1907966382733723885"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","sexfoot","2013","3","17","16","59","Just thought I better inform everyone that @FindACunt has a shit/vomit fetish... I remembered.","","shit","3978184311893023069"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","AlyssaNavarrete","2013","3","17","16","58","RT @_TrackAddict: if you're going to wear belly-shirts ladies make sure you shave you abdomen first if that shit looks like youre hiding a squirrel underneath","","shit","-4192536969392249599"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","iAmJeffSledge","2013","3","17","16","48","Nazi Salute after scoring a soccer goal??  That's that shit I don't like...","","shit","-400351291434683006"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","HasanWazir69","2013","3","17","16","44","RT @Luis_Meso: Finally done with all shit I had to do today. #Tired #TomorrowIsMonday #KillMe","#Tired|#TomorrowIsMonday|#KillMe","shit","3469332248467442871"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","Luis_Meso","2013","3","17","16","44","Finally done with all shit I had to do today. #Tired #TomorrowIsMonday #KillMe","#Tired|#TomorrowIsMonday|#KillMe","shit","2764954739641706660"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","CoriNutt","2013","3","17","16","35","@Jayswideworld my shit comes rolled baw","","shit","2143879457157302470"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","Little_Haiti","2013","3","17","16","31","just left off lamron n nem..shit dead","","shit","6295945924917650706"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","Cordell_Biggzby","2013","3","17","16","30","@_ShelbyRoseee sensitive people are good, they know how to appreciate shit 👌😊","","shit","8897410701188202355"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","NyiemaNubiana","2013","3","17","16","27","RT @chillmotherlova: true friendship is when you havent talked in a minute and shit still ain't change","","shit","-3397499278076697117"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","heebun_","2013","3","17","16","27","@alexann_2012 LMAO!! That shit was TOO funny. Or the guy that wanted your vag sooo bad.","","shit","8005767524370022575"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","chillmotherlova","2013","3","17","16","27","true friendship is when you havent talked in a minute and shit still ain't change","","shit","1708850797295626011"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","danhowls","2013","3","17","16","25","dont you EVEN try to pull that shit on me,","","shit","6030201960677831893"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","_TrackAddict","2013","3","17","16","16","ion know shit though.","","shit","-6546304237368243042"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","xoBrianna__","2013","3","17","16","15","RT @_TrackAddict: if you're going to wear belly-shirts ladies make sure you shave you abdomen first if that shit looks like youre hiding a squirrel underneath","","shit","5139829077754271660"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","_TrackAddict","2013","3","17","16","15","if you're going to wear belly-shirts ladies make sure you shave you abdomen first if that shit looks like youre hiding a squirrel underneath","","shit","-478231049008244915"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","harrysteafag","2013","3","17","16","14","wow shit i have so much homework that i didnt do im living the thug life","","shit","3213902231118386330"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","MstrBriteSloth","2013","3","17","16","12","I'm hungry as shit. #FuckYouFreeland","#FuckYouFreeland","shit","-2121587127234053386"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","greghess7","2013","3","17","15","55","RT @schmutzigliebe: @greghess7 
circa 1980! haha. i had my brother's white lightning, i shredded the shit outta that thing! ..and my knee. HA!","","shit","6237441393913338916"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","JennaWoodland","2013","3","17","15","47","this ask.fm shit is gay","","shit","6168416347494027523"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","IamMcDubstep","2013","3","17","15","39","RT @W4lterWh1te: Today was so shit omg","","shit","-3715521818210415786"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","schmutzigliebe","2013","3","17","15","33","@greghess7 
circa 1980! haha. i had my brother's white lightning, i shredded the shit outta that thing! ..and my knee. HA!","","shit","7530218378823079232"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","LulTerri_B","2013","3","17","15","27","I Try Not To Think About The Big Shit . Cause Ion Wanna Trip While Im Walking .","","shit","6330423351853028060"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","D0ntLookDown","2013","3","17","15","25","RT @W4lterWh1te: Today was so shit omg","","shit","-8900842646288446377"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","W4lterWh1te","2013","3","17","15","24","Today was so shit omg","","shit","3097043116891378142"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","danbulous","2013","3","17","15","17","@howellingkindle @nevrshoutvic SAME OMG I TOLD MY MOM AND SHE'S LIKE ""DON'T BE DOING STUFF WITHOUT PERMISSION"" MOM DO U NOT GIVE A SHIT","","shit","-7591031599616088306"
